,time,bluetooth
498,49.900097131729126,"[0.924, 0.6, 0.332]"
499,50.00009727478027,"[0.924, 0.6, 0.332]"
500,50.10009741783142,"[0.924, 0.6, 0.332]"
501,50.20009756088257,"[0.924, 0.6, 0.332]"
502,50.300097703933716,"[0.924, 0.6, 0.332]"
503,50.40009784698486,"[0.924, 0.6, 0.332]"
504,50.50009799003601,"[0.924, 0.6, 0.332]"
505,50.60009813308716,"[0.924, 0.6, 0.332]"
506,50.700098276138306,"[0.924, 0.6, 0.332]"
507,50.80009841918945,"[0.924, 0.6, 0.332]"
508,50.9000985622406,"[0.924, 0.6, 0.332]"
509,51.00009870529175,"[0.924, 0.6, 0.332]"
510,51.100099086761475,"[0.924, 0.6, 0.332]"
511,51.20009922981262,"[0.924, 0.6, 0.332]"
512,51.30009961128235,"[0.924, 0.6, 0.332]"
513,51.400099754333496,"[0.924, 0.6, 0.332]"
514,51.500099897384644,"[0.924, 0.6, 0.332]"
515,51.60010004043579,"[0.924, 0.6, 0.332]"
516,51.70010018348694,"[0.924, 0.6, 0.332]"
517,51.800100326538086,"[0.924, 0.6, 0.332]"
518,51.90010046958923,"[0.924, 0.6, 0.332]"
519,52.00010061264038,"[0.924, 0.6, 0.332]"
520,52.10010075569153,"[0.924, 0.6, 0.332]"
521,52.200101137161255,"[0.924, 0.6, 0.332]"
522,52.3001012802124,"[0.924, 0.6, 0.332]"
523,52.40010142326355,"[0.924, 0.6, 0.332]"
524,52.5001015663147,"[0.924, 0.6, 0.332]"
525,52.600101709365845,"[0.924, 0.6, 0.332]"
526,52.70010185241699,"[0.924, 0.6, 0.332]"
527,52.80010199546814,"[0.924, 0.6, 0.332]"
528,52.90010213851929,"[0.924, 0.6, 0.332]"
529,53.000102281570435,"[0.924, 0.6, 0.332]"
530,53.10010242462158,"[0.924, 0.6, 0.332]"
531,53.20010256767273,"[0.924, 0.6, 0.332]"
532,53.30010271072388,"[0.924, 0.6, 0.332]"
533,53.400102853775024,"[0.924, 0.6, 0.332]"
534,53.50010299682617,"[0.924, 0.6, 0.332]"
535,53.60010313987732,"[0.924, 0.6, 0.332]"
536,53.70010328292847,"[0.924, 0.6, 0.332]"
537,53.800103425979614,"[0.924, 0.6, 0.332]"
538,53.90010356903076,"[0.924, 0.6, 0.332]"
539,54.00010395050049,"[0.924, 0.6, 0.332]"
540,54.100104093551636,"[0.924, 0.6, 0.332]"
541,54.20010447502136,"[0.924, 0.6, 0.332]"
542,54.30010461807251,"[0.924, 0.6, 0.332]"
543,54.40010476112366,"[0.924, 0.6, 0.332]"
544,54.500104904174805,"[0.924, 0.6, 0.332]"
545,54.60010504722595,"[0.924, 0.6, 0.332]"
546,54.7001051902771,"[0.924, 0.6, 0.332]"
547,54.80010533332825,"[0.924, 0.6, 0.332]"
548,54.900105476379395,"[0.924, 0.6, 0.332]"
549,55.00010561943054,"[0.924, 0.6, 0.332]"
550,55.10010600090027,"[0.924, 0.6, 0.332]"
551,55.200106143951416,"[0.924, 0.6, 0.332]"
552,55.30010652542114,"[0.924, 0.6, 0.332]"
553,55.40010666847229,"[0.924, 0.6, 0.332]"
554,55.50010681152344,"[0.924, 0.6, 0.332]"
555,55.600106954574585,"[0.924, 0.6, 0.332]"
556,55.70010709762573,"[0.924, 0.6, 0.332]"
557,55.80010724067688,"[0.924, 0.6, 0.332]"
558,55.90010738372803,"[0.924, 0.6, 0.332]"
559,56.000107526779175,"[0.924, 0.6, 0.332]"
560,56.10010766983032,"[0.924, 0.6, 0.332]"
561,56.20010805130005,"[0.924, 0.6, 0.332]"
562,56.300108194351196,"[0.924, 0.6, 0.332]"
563,56.400108337402344,"[0.924, 0.6, 0.332]"
564,56.50010848045349,"[0.924, 0.6, 0.332]"
565,56.60010862350464,"[0.924, 0.6, 0.332]"
566,56.700108766555786,"[0.924, 0.6, 0.332]"
567,56.800108909606934,"[0.924, 0.6, 0.332]"
568,56.90010905265808,"[0.924, 0.6, 0.332]"
569,57.00010919570923,"[0.924, 0.6, 0.332]"
570,57.100109338760376,"[0.924, 0.6, 0.332]"
571,57.20010948181152,"[0.924, 0.6, 0.332]"
572,57.30010962486267,"[0.924, 0.6, 0.332]"
573,57.40010976791382,"[0.924, 0.6, 0.332]"
574,57.500109910964966,"[0.924, 0.6, 0.332]"
575,57.60011005401611,"[0.924, 0.6, 0.332]"
576,57.70011019706726,"[0.924, 0.6, 0.332]"
577,57.80011034011841,"[0.924, 0.6, 0.332]"
578,57.900110483169556,"[0.924, 0.6, 0.332]"
579,58.00011086463928,"[0.924, 0.6, 0.332]"
580,58.10011100769043,"[0.924, 0.6, 0.332]"
581,58.200111389160156,"[0.924, 0.6, 0.332]"
582,58.300111532211304,"[0.924, 0.6, 0.332]"
583,58.40011167526245,"[0.924, 0.6, 0.332]"
584,58.5001118183136,"[0.924, 0.6, 0.332]"
585,58.600111961364746,"[0.924, 0.6, 0.332]"
586,58.700112104415894,"[0.924, 0.6, 0.332]"
587,58.80011224746704,"[0.924, 0.6, 0.332]"
588,58.90011239051819,"[0.924, 0.6, 0.332]"
589,59.000112533569336,"[0.924, 0.6, 0.332]"
590,59.10011291503906,"[0.924, 0.6, 0.332]"
591,59.20011305809021,"[0.924, 0.6, 0.332]"
592,59.30011320114136,"[0.924, 0.6, 0.332]"
593,59.400113344192505,"[0.924, 0.6, 0.332]"
594,59.50011348724365,"[0.924, 0.6, 0.332]"
595,59.6001136302948,"[0.924, 0.6, 0.332]"
596,59.70011377334595,"[0.924, 0.6, 0.332]"
597,59.800113916397095,"[0.924, 0.6, 0.332]"
598,59.90011405944824,"[0.924, 0.6, 0.332]"
599,60.00011420249939,"[0.924, 0.6, 0.332]"
600,60.10011434555054,"[0.924, 0.6, 0.332]"
601,60.200114488601685,"[0.924, 0.6, 0.332]"
602,60.30011463165283,"[0.924, 0.6, 0.332]"
603,60.40011477470398,"[0.924, 0.6, 0.332]"
604,60.50011491775513,"[0.924, 0.6, 0.332]"
605,60.600115060806274,"[0.924, 0.6, 0.332]"
606,60.70011520385742,"[0.924, 0.6, 0.332]"
607,60.80011534690857,"[0.924, 0.6, 0.332]"
608,60.900115728378296,"[0.924, 0.6, 0.332]"
