,time,bluetooth
498,49.900458097457886,"[0.499, 0.98, 0.344]"
499,50.00045824050903,"[0.499, 0.98, 0.344]"
500,50.10045862197876,"[0.499, 0.98, 0.344]"
501,50.20045876502991,"[0.499, 0.98, 0.344]"
502,50.300458908081055,"[0.499, 0.98, 0.344]"
503,50.4004590511322,"[0.499, 0.98, 0.344]"
504,50.50045919418335,"[0.499, 0.98, 0.344]"
505,50.6004593372345,"[0.499, 0.98, 0.344]"
506,50.700459480285645,"[0.499, 0.98, 0.344]"
507,50.80045962333679,"[0.499, 0.98, 0.344]"
508,50.90045976638794,"[0.499, 0.98, 0.344]"
509,51.000460147857666,"[0.499, 0.98, 0.344]"
510,51.10046029090881,"[0.499, 0.98, 0.344]"
511,51.20046043395996,"[0.499, 0.98, 0.344]"
512,51.30046057701111,"[0.499, 0.98, 0.344]"
513,51.400460720062256,"[0.499, 0.98, 0.344]"
514,51.5004608631134,"[0.499, 0.98, 0.344]"
515,51.60046100616455,"[0.499, 0.98, 0.344]"
516,51.7004611492157,"[0.499, 0.98, 0.344]"
517,51.800461292266846,"[0.499, 0.98, 0.344]"
518,51.90046143531799,"[0.499, 0.98, 0.344]"
519,52.00046157836914,"[0.499, 0.98, 0.344]"
520,52.10046172142029,"[0.499, 0.98, 0.344]"
521,52.200461864471436,"[0.499, 0.98, 0.344]"
522,52.30046200752258,"[0.499, 0.98, 0.344]"
523,52.40046215057373,"[0.499, 0.98, 0.344]"
524,52.50046229362488,"[0.499, 0.98, 0.344]"
525,52.600462436676025,"[0.499, 0.98, 0.344]"
526,52.70046257972717,"[0.499, 0.98, 0.344]"
527,52.8004629611969,"[0.499, 0.98, 0.344]"
528,52.90046310424805,"[0.499, 0.98, 0.344]"
529,53.00046348571777,"[0.499, 0.98, 0.344]"
530,53.10046362876892,"[0.499, 0.98, 0.344]"
531,53.20046377182007,"[0.499, 0.98, 0.344]"
532,53.300463914871216,"[0.499, 0.98, 0.344]"
533,53.40046405792236,"[0.499, 0.98, 0.344]"
534,53.50046420097351,"[0.499, 0.98, 0.344]"
535,53.60046434402466,"[0.499, 0.98, 0.344]"
536,53.700464487075806,"[0.499, 0.98, 0.344]"
537,53.80046463012695,"[0.499, 0.98, 0.344]"
538,53.90046501159668,"[0.499, 0.98, 0.344]"
539,54.00046515464783,"[0.499, 0.98, 0.344]"
540,54.100465297698975,"[0.499, 0.98, 0.344]"
541,54.20046544075012,"[0.499, 0.98, 0.344]"
542,54.30046558380127,"[0.499, 0.98, 0.344]"
543,54.40046572685242,"[0.499, 0.98, 0.344]"
544,54.500465869903564,"[0.499, 0.98, 0.344]"
545,54.60046601295471,"[0.499, 0.98, 0.344]"
546,54.70046615600586,"[0.499, 0.98, 0.344]"
547,54.80046629905701,"[0.499, 0.98, 0.344]"
548,54.900466442108154,"[0.499, 0.98, 0.344]"
549,55.0004665851593,"[0.499, 0.98, 0.344]"
550,55.10046672821045,"[0.499, 0.98, 0.344]"
551,55.2004668712616,"[0.499, 0.98, 0.344]"
552,55.300467014312744,"[0.499, 0.98, 0.344]"
553,55.40046715736389,"[0.499, 0.98, 0.344]"
554,55.50046730041504,"[0.499, 0.98, 0.344]"
555,55.60046744346619,"[0.499, 0.98, 0.344]"
556,55.70046782493591,"[0.499, 0.98, 0.344]"
557,55.80046796798706,"[0.499, 0.98, 0.344]"
558,55.90046834945679,"[0.499, 0.98, 0.344]"
559,56.000468492507935,"[0.499, 0.98, 0.344]"
560,56.10046863555908,"[0.499, 0.98, 0.344]"
561,56.20046877861023,"[0.499, 0.98, 0.344]"
562,56.30046892166138,"[0.499, 0.98, 0.344]"
563,56.400469064712524,"[0.499, 0.98, 0.344]"
564,56.50046920776367,"[0.499, 0.98, 0.344]"
565,56.60046935081482,"[0.499, 0.98, 0.344]"
566,56.70046949386597,"[0.499, 0.98, 0.344]"
567,56.80046987533569,"[0.499, 0.98, 0.344]"
568,56.90047001838684,"[0.499, 0.98, 0.344]"
569,57.00047016143799,"[0.499, 0.98, 0.344]"
570,57.100470304489136,"[0.499, 0.98, 0.344]"
571,57.20047044754028,"[0.499, 0.98, 0.344]"
572,57.30047059059143,"[0.499, 0.98, 0.344]"
573,57.40047073364258,"[0.499, 0.98, 0.344]"
574,57.500470876693726,"[0.499, 0.98, 0.344]"
575,57.60047101974487,"[0.499, 0.98, 0.344]"
576,57.70047116279602,"[0.499, 0.98, 0.344]"
577,57.80047130584717,"[0.499, 0.98, 0.344]"
578,57.900471448898315,"[0.499, 0.98, 0.344]"
579,58.00047159194946,"[0.499, 0.98, 0.344]"
580,58.10047173500061,"[0.499, 0.98, 0.344]"
581,58.20047187805176,"[0.499, 0.98, 0.344]"
582,58.300472021102905,"[0.499, 0.98, 0.344]"
583,58.40047216415405,"[0.499, 0.98, 0.344]"
584,58.5004723072052,"[0.499, 0.98, 0.344]"
585,58.60047268867493,"[0.499, 0.98, 0.344]"
586,58.700472831726074,"[0.499, 0.98, 0.344]"
587,58.8004732131958,"[0.499, 0.98, 0.344]"
588,58.90047335624695,"[0.499, 0.98, 0.344]"
589,59.000473499298096,"[0.499, 0.98, 0.344]"
590,59.10047364234924,"[0.499, 0.98, 0.344]"
591,59.20047378540039,"[0.499, 0.98, 0.344]"
592,59.30047392845154,"[0.499, 0.98, 0.344]"
593,59.400474071502686,"[0.499, 0.98, 0.344]"
594,59.50047421455383,"[0.499, 0.98, 0.344]"
595,59.60047435760498,"[0.499, 0.98, 0.344]"
596,59.70047473907471,"[0.499, 0.98, 0.344]"
597,59.800474882125854,"[0.499, 0.98, 0.344]"
598,59.90047526359558,"[0.499, 0.98, 0.344]"
599,60.00047540664673,"[0.499, 0.98, 0.344]"
600,60.100475549697876,"[0.499, 0.98, 0.344]"
601,60.20047569274902,"[0.499, 0.98, 0.344]"
602,60.30047583580017,"[0.499, 0.98, 0.344]"
603,60.40047597885132,"[0.499, 0.98, 0.344]"
604,60.500476121902466,"[0.499, 0.98, 0.344]"
605,60.60047626495361,"[0.499, 0.98, 0.344]"
606,60.70047640800476,"[0.499, 0.98, 0.344]"
607,60.80047678947449,"[0.499, 0.98, 0.344]"
608,60.900476932525635,"[0.499, 0.98, 0.344]"
